precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,b,b1,b2,b3,c,d,e,f,"GEORGE-NICOLAE SIMION-voturi","GEORGE-CRIN-LAURENȚIU ANTONESCU-voturi","ELENA-VALERICA LASCONI-voturi","CRISTIAN-VASILE TERHEȘ-voturi","MARCELA-LAVINIA ȘANDRU-voturi","VICTOR-VIOREL PONTA-voturi","SEBASTIAN-CONSTANTIN POPESCU-voturi","SILVIU PREDOIU-voturi","JOHN-ION BANU-MUSCEL-voturi","PETRU-DANIEL FUNERIU-voturi","NICUȘOR-DANIEL DAN-voturi"
1,ALBA,"SERVICIUL PUBLIC DE ADMINISTRARE A PATRIMONIULUI SEBEŞ",93,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:00:19",1661,840,792,47,1,827,13,1700,860,280,179,16,8,5,122,4,0,4,4,205
1,ALBA,"LICEUL TEHNOLOGIC SEBEŞ",94,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:45:23",1508,579,512,62,5,560,19,1600,1021,365,158,5,0,2,7,3,0,0,4,16
1,ALBA,"LICEUL TEHNOLOGIC SEBEŞ",95,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:53:00",1593,868,748,115,5,854,14,1700,832,289,168,20,3,10,93,0,3,3,4,261
1,ALBA,"LICEUL TEHNOLOGIC SEBEŞ",96,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:57:30",1033,484,441,43,0,473,11,1100,616,213,58,16,3,1,65,0,0,1,3,113
1,ALBA,"LICEUL TEHNOLOGIC SEBEŞ",97,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:28:51",1046,460,424,36,0,455,5,1100,640,219,72,11,0,2,41,0,0,0,9,101
1,ALBA,"LICEUL CU PROGRAM SPORTIV SEBEŞ",98,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:25:08",1415,666,612,53,1,653,13,1500,834,218,143,19,3,1,97,1,2,0,8,161
1,ALBA,"LICEUL CU PROGRAM SPORTIV SEBEŞ",99,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:41:26",1454,689,652,37,0,677,12,1500,811,270,122,22,2,4,79,0,1,2,5,170
1,ALBA,"LICEUL CU PROGRAM SPORTIV SEBEŞ",100,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:44:50",1257,591,514,77,0,584,7,1400,809,212,116,25,3,9,50,0,0,3,3,163
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 2 SEBEŞ",101,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:00",1442,776,681,64,31,764,12,1500,724,245,179,16,6,11,83,3,2,3,7,209
1,ALBA,"COLEGIUL NAŢIONAL ”LUCIAN BLAGA” SEBEŞ",102,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:35:34",1237,676,599,66,11,667,9,1300,624,195,151,12,5,2,86,6,2,3,1,204
1,ALBA,"COLEGIUL NAŢIONAL ”LUCIAN BLAGA” SEBEŞ",103,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:56:38",1622,858,817,41,0,849,9,1700,842,291,154,18,3,4,66,2,1,1,4,305
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",104,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:17:38",993,445,391,54,0,439,6,1100,655,177,69,16,6,5,43,3,0,2,5,113
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",105,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:57:59",948,417,384,33,0,415,2,1000,583,201,57,10,1,6,47,2,3,1,4,83
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",106,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:13:05",1050,428,384,44,0,426,2,1100,672,229,47,16,2,1,55,0,1,1,3,71
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",107,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:04:47",1022,422,390,32,0,416,6,1100,678,179,70,7,1,5,67,1,0,1,4,81
1,ALBA,"ŞCOALA GIMNAZIALĂ LANCRĂM",108,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:41:39",1411,724,653,71,0,707,17,1500,776,335,139,20,8,5,62,3,2,6,2,125
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",109,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:20:24",1503,667,637,30,0,654,13,1600,933,325,105,9,13,7,45,0,1,2,8,139
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",110,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:44:15",1461,653,599,54,0,643,10,1500,847,366,69,20,1,2,52,2,0,0,5,126
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",111,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:41",1574,700,659,35,6,694,6,1600,900,366,77,10,2,4,52,5,1,1,10,166
1,ALBA,"ŞCOALA GIMNAZIALĂ RĂHĂU",112,"MUNICIPIUL SEBEŞ",1874,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:12:07",851,427,393,34,0,424,3,900,473,207,90,13,1,1,34,1,2,1,5,69
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” ABRUD",113,"ORAŞ ABRUD",1151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:42:24",1091,507,443,64,0,496,11,1200,693,197,122,7,7,3,102,1,1,3,1,52
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” GRADINIȚA CU PROGRAM NORMAL NR. 1 ABRUD",114,"ORAŞ ABRUD",1151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:30:44",1023,509,460,49,0,500,9,1100,591,206,114,8,1,1,92,1,0,3,1,73
1,ALBA,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU” GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1 ABRUD",115,"ORAŞ ABRUD",1151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:30:41",1217,510,459,48,3,503,7,1300,790,220,83,11,1,6,113,2,1,2,2,62
1,ALBA,"LICEUL ”HOREA, CLOŞCA ŞI CRIŞAN” ABRUD",116,"ORAŞ ABRUD",1151,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:24:25",978,517,404,87,26,508,9,1100,583,233,97,8,2,9,91,2,1,1,3,61
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",117,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:13:36",878,439,346,61,32,436,3,1000,561,226,61,2,1,5,68,2,3,2,3,63
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",118,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:47:12",759,272,245,26,1,268,4,800,528,162,32,3,1,1,27,0,0,1,1,40
1,ALBA,"LICEUL ”DR. LAZĂR CHIRILĂ”",119,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:10:07",565,277,236,41,0,276,1,600,323,139,57,6,2,3,37,0,0,1,1,30
1,ALBA,"ŞCOALA PRIMARĂ BRĂZEŞTI",120,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:52:37",198,101,83,18,0,99,2,300,199,36,26,3,0,2,16,0,0,0,0,16
1,ALBA,"CĂMINUL CULTURAL CIOARA DE SUS",121,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:53:17",180,95,71,22,2,95,0,200,105,60,11,0,0,0,12,0,0,0,0,12
1,ALBA,"CĂMINUL CULTURAL MUNCELU",122,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:37:29",275,140,124,16,0,138,2,300,160,102,9,2,0,1,14,1,0,0,0,9
1,ALBA,"CĂMINUL CULTURAL SARTĂŞ",123,"ORAŞ BAIA DE ARIEŞ",2915,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:42:00",285,130,111,18,1,126,4,300,170,69,16,4,1,1,14,0,1,0,1,19
1,ALBA,"PRIMĂRIA ORAŞULUI CÂMPENI",124,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:40:58",1210,654,534,119,1,638,16,1300,646,326,124,6,4,4,96,2,0,2,4,70
1,ALBA,"ŞCOALA GIMNAZIALĂ CÂMPENI",125,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:12:48",789,470,378,75,17,464,6,900,430,189,137,5,0,1,61,1,0,1,3,66
1,ALBA,"ȘCOALA GIMNAZIALĂ CÂMPENI",126,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:43:25",754,435,373,62,0,426,9,800,365,171,102,9,0,4,82,1,0,2,0,55
1,ALBA,"COLEGIUL NAŢIONAL ”AVRAM IANCU” CÂMPENI",127,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:05:23",803,422,373,48,1,412,10,900,478,191,72,7,1,3,100,2,0,0,1,35
1,ALBA,"COLEGIUL NAŢIONAL ”AVRAM IANCU” CÂMPENI",128,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:34:13",859,494,422,49,23,488,6,900,406,213,110,9,2,3,89,1,2,3,1,55
1,ALBA,"ŞCOALA PRIMARĂ VÂRŞI",129,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:54:48",511,256,236,20,0,253,3,600,344,146,34,1,0,0,49,1,0,0,1,21
1,ALBA,"ŞCOALA PRIMARĂ CERTEGE",130,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:38:40",306,100,88,12,0,99,1,400,300,48,27,1,1,0,15,0,0,0,0,7
1,ALBA,"ŞCOALA PRIMARĂ MIHOEŞTI",131,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:35:54",263,154,120,34,0,153,1,300,146,81,24,4,0,0,20,0,0,0,0,24
1,ALBA,"ŞCOALA PRIMARĂ VALEA BISTRII",132,"ORAŞ CÂMPENI",1455,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:44:21",357,167,140,27,0,165,2,400,233,86,17,4,0,1,19,1,1,0,1,35
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",133,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:02:26",952,399,377,21,1,390,9,1000,601,147,96,8,2,5,75,0,2,0,2,53
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",134,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:00:56",1321,570,548,21,1,561,9,1400,830,249,120,18,2,2,80,1,1,2,4,82
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",135,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:42:24",1174,464,438,26,0,457,7,1300,836,159,108,13,3,5,74,3,1,1,1,89
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",136,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:51:46",1040,442,427,15,0,430,12,1100,658,153,106,15,1,3,68,1,1,0,5,77
1,ALBA,"ȘCOALA GIMNAZIALĂ NR.3 CUGIR",137,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:09:42",966,463,442,21,0,453,10,1000,537,117,110,11,2,5,111,0,0,1,0,96
1,ALBA,"COLEGIUL NAŢIONAL ”DAVID PRODAN” CUGIR",138,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:45:30",1014,443,419,24,0,431,12,1100,657,166,71,18,0,4,84,2,3,1,3,79
1,ALBA,"COLEGIUL NAŢIONAL ”DAVID PRODAN” CUGIR",139,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:06:24",987,436,399,37,0,432,4,1100,664,123,98,9,2,4,100,1,2,2,2,89
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",140,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:10:07",1029,439,420,19,0,432,7,1100,661,167,74,13,1,2,97,1,0,1,3,73
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",141,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:32",1286,644,583,37,24,639,5,1400,756,239,155,15,3,3,82,0,1,3,5,133
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",142,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:18:54",1145,408,376,32,0,389,19,1200,792,299,36,9,0,1,32,1,2,0,1,8
1,ALBA,"ȘCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",143,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:59:07",1168,560,535,24,1,553,7,1200,640,162,156,9,8,4,119,0,0,1,1,93
1,ALBA,"LICEUL TEHNOLOGIC „ION D.LĂZĂRESCU” CUGIR",144,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:07:03",975,376,363,13,0,369,7,1100,724,150,92,12,1,0,57,1,2,0,1,53
1,ALBA,"CENTRUL CULTURAL ”VALENTIN URITESCU” AL ORAŞULUI CUGIR",145,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:47:25",1250,607,568,39,0,592,15,1300,693,205,132,21,1,6,97,3,0,2,4,121
1,ALBA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PITICOT” CUGIR",146,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:23:14",1124,551,511,40,0,543,8,1200,649,176,145,14,0,5,71,1,1,3,8,119
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",147,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:56:45",999,470,442,23,5,464,6,1100,630,184,100,4,1,4,90,0,1,0,3,77
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",148,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:19:51",1108,533,506,26,1,530,3,1200,667,191,135,14,1,7,80,0,1,1,8,92
1,ALBA,"ȘCOALA GIMNAZIALĂ IOSIF PERVAIN CUGIR",149,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:17:40",1108,470,435,35,0,458,12,1200,730,229,85,18,2,5,38,2,0,1,3,75
1,ALBA,"ŞCOALA PRIMARĂ - BUCURU",150,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:43:35",83,41,27,14,0,41,0,100,59,18,16,3,1,1,0,0,0,0,0,2
1,ALBA,"ŞCOALA PRIMARĂ - CĂLENE",151,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:28:20",43,28,14,14,0,27,1,100,72,14,7,1,0,0,4,0,0,0,0,1
1,ALBA,"ŞCOALA PRIMARĂ - MUGEŞTI",152,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:21:46",75,39,30,9,0,39,0,100,61,22,13,2,0,0,1,0,0,0,0,1
1,ALBA,"ȘCOALA GIMNAZIALĂ IOAN MIHU - VINEREA",153,"ORAŞ CUGIR",1696,2,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-05 01:03:56",1057,531,497,34,0,524,7,1100,569,219,145,16,1,6,57,3,1,3,2,71
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOAN MIHU” VINEREA",154,"ORAŞ CUGIR",1696,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:53:45",899,447,419,28,0,439,8,1000,553,160,132,13,2,2,52,1,1,0,1,75
1,ALBA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 5",155,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:48:32",1286,503,483,20,0,492,11,1400,897,252,83,11,5,3,61,0,0,0,1,76
1,ALBA,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA”",156,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:30:13",1086,483,419,64,0,477,6,1200,717,168,96,15,2,7,85,1,0,1,4,98
1,ALBA,"CASA DE CULTURĂ ”ION SÂNGEREANU”",157,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:19:28",1172,508,412,86,10,504,4,1200,692,157,109,18,2,3,80,0,1,3,1,130
1,ALBA,"DIRECŢIA SANITAR-VETERINARĂ ŞI PENTRU SIGURANŢA ALIMENTELOR OCNA MUREŞ",158,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:29:02",1065,425,386,39,0,416,9,1100,675,141,88,13,3,2,76,2,1,1,1,88
1,ALBA,"LICEUL TEORETIC ”PETRU MAIOR”",159,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:59:17",1271,571,496,75,0,562,9,1400,829,239,121,11,3,1,71,2,1,1,1,111
1,ALBA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3",160,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:05:19",1396,613,569,43,1,603,10,1500,887,223,109,9,7,2,89,3,2,3,5,151
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE JOS",161,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:23:25",820,328,288,40,0,322,6,900,572,152,68,8,3,2,42,1,0,1,1,44
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE SUS, SALA NR. 1",162,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:15:28",1321,491,436,55,0,483,8,1400,909,218,103,17,1,4,71,1,0,0,2,66
1,ALBA,"ŞCOALA GENERALĂ CISTEIU DE MUREŞ",163,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:04:54",552,223,193,30,0,220,3,600,377,143,34,5,2,0,17,1,1,0,0,17
1,ALBA,"GRĂDINIŢA CU PROGRAM NORMAL MICOŞLACA",164,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:06:02",235,106,92,14,0,106,0,300,194,61,22,2,0,1,12,1,0,0,0,7
1,ALBA,"CĂMINUL CULTURAL RĂZBOIENI-CETATE",165,"ORAŞ OCNA MUREŞ",1794,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:21:46",1030,382,338,42,2,374,8,1100,718,162,62,17,0,7,52,3,1,1,2,67
1,ALBA,"CASA DE CULTURĂ TEIUŞ",166,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:17:40",1517,798,691,107,0,783,15,1600,802,373,110,16,2,15,107,2,1,5,4,148
1,ALBA,"ŞCOALA GIMNAZIALĂ TEIUŞ",167,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:46:29",1277,498,450,48,0,488,10,1400,902,241,69,13,1,1,69,1,2,1,5,85
1,ALBA,"LICEUL TEORETIC TEIUŞ",168,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:40:38",1354,697,632,63,2,687,10,1400,703,307,123,17,1,7,111,3,0,0,1,117
1,ALBA,"GARA CFR TEIUŞ",169,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:32",978,500,414,85,1,495,5,1100,600,239,85,13,1,3,67,0,0,2,1,84
1,ALBA,"ŞCOALA PRIMARĂ BELDIU",170,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:47:36",202,107,84,23,0,107,0,300,193,61,25,2,0,0,12,0,0,0,0,7
1,ALBA,"CĂMIN CULTURAL CĂPUD",171,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:20:16",256,140,123,17,0,138,2,300,160,82,37,3,0,0,10,0,0,1,1,4
1,ALBA,"ŞCOALA PRIMARĂ PEŢELCA",172,"ORAŞ TEIUŞ",8096,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:49:54",93,76,50,26,0,76,0,100,24,36,17,3,0,1,14,0,0,0,0,5
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",173,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:38:02",1148,509,482,27,0,498,11,1200,691,264,85,15,1,2,63,1,2,0,1,64
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",174,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:28:48",940,458,419,39,0,445,13,1000,542,217,78,10,1,6,57,2,0,0,3,71
1,ALBA,"LICEUL ”CORNELIU MEDREA” ZLATNA",175,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:48:01",1297,557,515,41,1,544,13,1400,843,305,67,10,3,3,80,1,1,4,3,67
1,ALBA,"ŞCOALA GIMNAZIALĂ ” SAVA ALBESCU ” SAT FENEŞ",176,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:20:38",725,376,348,25,3,371,5,800,424,191,103,8,2,5,32,0,5,0,3,22
1,ALBA,"ŞCOALA PRIMARĂ , SAT GALAŢI",177,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:35:03",280,119,100,19,0,119,0,300,181,76,13,1,1,1,14,0,1,0,0,12
1,ALBA,"CĂMIN CULTURAL, SAT IZVORUL AMPOIULUI",178,"ORAŞ ZLATNA",1936,2,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 23:16:57",371,156,140,16,0,156,0,400,244,83,28,3,0,2,28,0,1,0,0,11
1,ALBA,"ŞCOALA PRIMARĂ , SAT PĂTRÂNGENI",179,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:58:11",485,210,189,21,0,206,4,600,390,104,36,6,0,2,44,0,0,1,1,12
1,ALBA,"ŞCOALA PRIMARĂ , SAT PIRITA",180,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:13:55",372,164,149,15,0,162,2,400,236,107,22,1,0,0,17,0,0,0,2,13
1,ALBA,"ŞCOALA PRIMARĂ , SAT TRÂMPOIELE",181,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:42:58",300,120,102,18,0,120,0,400,280,78,14,1,0,0,13,0,0,0,0,14
1,ALBA,"ŞCOALA PRIMARĂ , SAT VALEA MICĂ",182,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:10:34",324,187,172,15,0,184,3,400,213,105,37,3,1,0,28,2,2,0,1,5
1,ALBA,"CĂMIN CULTURAL, SAT VÂLTORI",183,"ORAŞ ZLATNA",1936,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:29:21",150,90,75,15,0,90,0,200,110,56,17,1,0,0,7,2,0,0,1,6
1,ALBA,"CĂMINUL CULTURAL ALBAC",184,ALBAC,2130,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:11:43",717,520,323,195,2,511,9,800,280,218,107,13,0,3,76,0,0,2,3,89
1,ALBA,"ŞCOALA PRIMARĂ CIONEŞTI",185,ALBAC,2130,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:51:25",496,215,188,23,4,211,4,600,385,113,49,3,1,0,35,1,1,0,0,8
1,ALBA,"ŞCOALA PRIMARĂ COSTEŞTI",186,ALBAC,2130,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:44:46",75,47,32,15,0,46,1,100,53,22,8,5,0,0,9,0,0,0,0,2
1,ALBA,"ŞCOALA PRIMARĂ POTIONCI",187,ALBAC,2130,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:20:53",51,22,12,10,0,22,0,100,78,9,5,2,0,0,5,0,0,0,0,1
1,ALBA,"ŞCOALA PRIMARĂ ROGOZ",188,ALBAC,2130,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:48:54",235,116,99,15,2,116,0,300,184,81,11,2,0,1,14,1,0,0,0,6
1,ALBA,"PRIMĂRIA COMUNEI ALMAȘU MARE",189,"ALMAŞU MARE",2309,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 22:33:06",299,152,129,23,0,150,2,400,248,91,21,5,0,1,23,1,0,1,1,6
1,ALBA,"CĂMINUL CULTURAL ALMAȘU MARE - SUSENI",190,"ALMAŞU MARE",2309,1,PART,PRCNCT,PRSD,PRSD_SV,"2025-05-04 21:48:19",199,107,82,25,0,107,0,300,193,58,20,2,0,1,17,0,0,0,0,9
